Country,Year,Month,Branch,Position,Name,Status,Gender,File,CIA Updated,Created,First Name,ga_first_name,ga_gender,ga_accuracy,ga_samples
Canada,2020,January,NA,Min. of Intl. Development,Karina GOULD,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Karina,Karina,female,97,111
Canada,2020,January,NA,Min. of Labor,Filomena TASSI,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Filomena,Filomena,female,100,6
Canada,2020,January,NA,Min. of Middle Class Prosperity,Mona FORTIER,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Mona,Mona,female,98,129
Canada,2020,January,NA,Min. of National Defense,Harjit Singh SAJJAN,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Harjit Singh,Harjit Singh,male,75,24
Canada,2020,January,NA,Min. of National Revenue,Diane LEBOUTHILLIER,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Diane,Diane,female,99,918
Canada,2020,January,NA,Min. of Natural Resources,Seamus O'REGAN,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Seamus,Seamus,male,100,18
Canada,2020,January,NA,Min. of Public Services & Procurement,Anita ANAND,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Anita,Anita,female,98,305
Canada,2020,January,NA,Min. of Seniors,Deb SHULTE,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Deb,Deb,female,100,202
Canada,2020,January,NA,"Min. of Small Business, Export Promotion, & Intl. Trade",Mary NG,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Mary,Mary,female,99,875
Canada,2020,January,NA,Min. of Veterans Affairs,Lawrence MACAULAY,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Lawrence,Lawrence,male,99,263
Canada,2020,January,NA,"Min. of Women, Gender Equality, & Rural Economic Development",Maryam MONSEF,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Maryam,Maryam,female,98,110
Canada,2020,January,NA,"Pres., Treasury Board",Jean-Yves DUCLOS,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Jean-Yves,Jean-Yves,male,98,64
Canada,2020,January,NA,"Pres., Queen's Privy Council for Canada",Dominic LEBLANC,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Dominic,Dominic,male,99,374
Canada,2020,January,NA,"Governor, Bank of Canada",Stephen POLOZ,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Stephen,Stephen,male,100,1468
Canada,2020,January,NA,"Permanent Representative to the UN, New York",Marc-Andre BLANCHARD,Titular,NA,January2020ChiefsDirectory.pdf,21-Nov-19,10/6/2021 1:05,Marc-Andre,Marc-Andre,male,100,67
Central African Republic,2020,January,NA,Pres.,Faustin-Archange TOUADERA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Faustin-Archange,Faustin,male,100,2
Central African Republic,2020,January,NA,Prime Min.,Simplice SARANDJI,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Simplice,Simplice,male,98,697
Central African Republic,2020,January,NA,Min. of Agriculture & Rural Development,Honore FEIZOURE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Honore,Honore,male,75,4
Central African Republic,2020,January,NA,"Min. of Arts, Tourism, Culture, & Francophony",Gisele PANA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Gisele,Gisele,female,100,5
Central African Republic,2020,January,NA,"Min. of Civil Service, Modernization of Admin., Labor, Employment, & Social Security",Abdoulaye MOUSSA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Abdoulaye,Abdoulaye,male,75,4
Central African Republic,2020,January,NA,Min. of Communication & Information,Charles Paul Lemasset MANDYA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Charles Paul Lemasset,Paul,male,100,7
Central African Republic,2020,January,NA,"Min. of the Environment, Sustainable Development, Water, Forestry, Hunting, & Fishing",Arlette SOMBO-DIBELE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Arlette,Arlette,female,75,4
Central African Republic,2020,January,NA,"Min. of Equipment, Transport, Civil Aviation, & Access",Theodore JOUSSO,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Theodore,Theodore,male,100,15900
Central African Republic,2020,January,NA,Min. of Finance & Budget,Henri Marie DONDRA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Henri Marie,Marie,female,100,6
Central African Republic,2020,January,NA,"Min. of Foreign Affairs, African Integration, & Central Africans Abroad",Charles-Armel DOUBANE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Charles-Armel,Armel,male,100,2
Central African Republic,2020,January,NA,"Min. of Health, Public Health, & Population",Fernande NDJENGBOT,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Fernande,Fernande,female,100,2
Central African Republic,2020,January,NA,"Min. of Housing, Social Housing, & Urban Planning",Gaby Francky LEFFA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Gaby Francky,Gaby,male,75,4
Central African Republic,2020,January,NA,"Min. of the Interior, Public Security, & Territorial Admin.",Jean Serge BOKASSA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Jean Serge,Jean Serge,male,100,16
Central African Republic,2020,January,NA,Min. of Justice & Human Rights & Keeper of the Seals,Flavien MBATTA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Flavien,Flavien,male,97,1897
Central African Republic,2020,January,NA,Min. of Livestock & Animal Health,Yerima Youssoufa MANDJO,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Yerima Youssoufa,Yerima Youssoufa,male,94,154
Central African Republic,2020,January,NA,"Min. of Mines, Energy, & Hydraulics",Leopold MBOLI-FATRANE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Leopold,Leopold,male,97,1226
Central African Republic,2020,January,NA,"Min. of National Education, Higher Education, & Research",Moukadas NOURE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Moukadas,Moukadas,male,100,2
Central African Republic,2020,January,NA,"Min. of National Entrepreneurship, Handicrafts, & Promotion of Small- & Medium-Sized Enterprises",Bertrand TOUABOY,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Bertrand,Bertrand,male,100,8
Central African Republic,2020,January,NA,Min. of Posts & Telecommunications Responsible for the Promotion of New Information & Communication Technologies,Justin GOURNA-ZACKO,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Justin,Justin,male,100,5
Central African Republic,2020,January,NA,"Min. of Promotion of Youth, Sports Development, & Civil Service",Silvere NGARSO,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Silvere,Silvere,male,97,178
Central African Republic,2020,January,NA,Govt. Sec. Gen. in Charge of Relations With the Institutions of the Republic & Monitoring & Evaluation of Public Policies,Jean-Christophe NGUINZA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Jean-Christophe,Jean,male,100,11
Central African Republic,2020,January,NA,"Governor, Bank of Central African States",Abbas Mahamat TOLLI,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Abbas Mahamat,Mahamat,male,100,5
Central African Republic,2020,January,NA,"Permanent Representative to the UN, New York",Ambroisine KPONGO,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Ambroisine,Ambroisine,female,100,20
Chad,2020,January,NA,Pres.,"Idriss DEBY Itno, Lt. Gen.",Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Idriss  Itno,Idriss,male,96,23
Chad,2020,January,NA,"Min. of Civil Aviation, Transport, & National Meteorology",Mahamat OROZI,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mahamat,Mahamat,male,98,185
Chad,2020,January,NA,Min. of Communication & Govt. Spokesperson,Oumar Yaya HISSEIN,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Oumar Yaya,Oumar Yaya,male,98,46
Chad,2020,January,NA,Min. of Economy & Development Planning,Issa DOUBRAGNE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Issa,Issa,male,100,30
Chad,2020,January,NA,"Min. of Environment, Water, & Fisheries",Sidick Abdelkerim HAGGAR,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Sidick Abdelkerim,Abdelkerim,male,100,15
Chad,2020,January,NA,Min. of Finance & Budget,Allali Mahamat ABAKAR,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Allali Mahamat,Mahamat,male,98,185
Chad,2020,January,NA,"Min. of Foreign Affairs, African Integration, Intl. Cooperation, & the Diaspora",Mahamat ZENE Cherif,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mahamat  Cherif,Mahamat Cherif,male,98,189
Chad,2020,January,NA,"Min. of Infrastructure, Transport, & Access",Abdramane Mouctar MAHAMAT,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Abdramane Mouctar,Abdramane,male,100,4
Chad,2020,January,NA,Min. of Justice & Human Rights & Keeper of the Seals,Djimet ARABI,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Djimet,Djimet,male,100,7
Chad,2020,January,NA,Min. of Livestock & Animal Production,Gayang SOUARE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Gayang,,,,
Chad,2020,January,NA,"Min. of Mines, Industrial Development, Trade, & Promotion of the Private Sector",Ahmat Mahamat BACHIR,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Ahmat Mahamat,Ahmat Mahamat,male,100,7
Chad,2020,January,NA,Min. of National Education & Civic Promotion,Aboubakar Assidick TCHOROMA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Aboubakar Assidick,Aboubakar,male,100,9
Chad,2020,January,NA,Min. of Petroleum & Energy,Boukar MICHEL,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Boukar,Boukar,male,100,6
Chad,2020,January,NA,"Min. of Post, New Information Technology, & Communication & Govt. Spokesperson",Ndolenodji Alixe NAIMBAYE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Ndolenodji Alixe,Alixe,female,69,83
Chad,2020,January,NA,"Min. of Production, Irrigation, & Agricultural Equipment",Lydie BEASSEMDA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Lydie,Lydie,female,75,4
Chad,2020,January,NA,"Min. for the Promotion of Youth, Sports, & Employment",Mahamat Abdoulaye NASSOUR,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mahamat Abdoulaye,Mahamat Abdoulaye,male,98,228
Chad,2020,January,NA,Min. of Public Health,Aziz Mahamat SALEH,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Aziz Mahamat,Mahamat,male,98,185
Chad,2020,January,NA,"Min. of Public Service, Labor, & Social Dialogue",Ali Mbodou MBODOUMI,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Ali Mbodou,Ali,male,97,65
Chad,2020,January,NA,"Min. of Territorial Admin., Public Security, & Local Governance",Mahamat Abali SALAH,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mahamat Abali,Mahamat,male,98,185
Chad,2020,January,NA,"Min. of Territorial Planning, Urban Development, & Housing",Achta Ahmat BREME,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Achta Ahmat,Achta Ahmat,male,90,58
Chad,2020,January,NA,Min. of Vocational Training & Trades,Ruth TEDEBE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Ruth,Ruth,female,75,4
Chad,2020,January,NA,"Min. of Women, Childhood Protection, & National Solidarity",Djalal Ardjoun KHALIL,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Djalal Ardjoun,Djalal,male,75,4
Chad,2020,January,NA,Sec. Gen. of the Govt. Responsible for Relations With the National Assembly,Mariam Mahamat NOUR,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mariam Mahamat,Mariam Mahamat,male,93,195
Chad,2020,January,NA,Min. of State and Min.-Counselor to the Presidency of the Republic,Nouradine Delwa Kassire COUMAKOYE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Nouradine Delwa Kassire,Nouradine,male,100,3
Chad,2020,January,NA,"Min.-Del. at the Presidency of the Republic in Charge of National Defense, War Veterans, & the Victims of War",Daoud Yaya SOUMAINE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Daoud Yaya,Daoud Yaya,male,100,12
Chad,2020,January,NA,Sec. of State for the Economy & Development Planning,Hisseine Tahir SOUGUIMI,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Hisseine Tahir,Hisseine Tahir,male,100,16
Chad,2020,January,NA,Sec. of State for Finance & Budget,Ahmed Alkhoudar Ali FADEL,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Ahmed Alkhoudar Ali,Ahmed Ali,male,95,77
Chad,2020,January,NA,"Sec. of State for Foreign Affairs, African Integration, Intl. Cooperation, & the Diaspora",Ndordji NAZER,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Ndordji,,,,
Chad,2020,January,NA,Sec. of State for National Education & Civic Promotion,Achta Saleh DAMANE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Achta Saleh,Achta Saleh,male,78,27
Chad,2020,January,NA,Ambassador to the US,Ngote Gali KOUTOU,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Ngote Gali,Gali,female,50,438
Chad,2020,January,NA,"Permanent Representative to the UN, New York",Moustapha Ali ALIFEI,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Moustapha Ali,Moustapha Ali,male,97,78
Chile,2020,January,NA,Pres.,Sebastian PINERA Echenique,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Sebastian  Echenique,Sebastian,male,99,1533
Chile,2020,January,NA,Min. Gen. Secretariat of the Presidency,Gonzalo BLUMEL Mac-Iver,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Gonzalo  Mac-Iver,Gonzalo,male,99,1005
Chile,2020,January,NA,Min. Gen. Secretariat of Govt. (Spokesperson),Cecilia PEREZ,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Cecilia,Cecilia,female,98,680
Chile,2020,January,NA,Min. of Agriculture,Antonio WALKER,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Antonio,Antonio,male,99,448
Chile,2020,January,NA,"Min. of Economy, Development, & Tourism",Jose Ramon VALIENTE Vias,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Jose Ramon  Vias,Jose Ramon,male,99,1563
Chile,2020,January,NA,Min. of Energy,Susana JIMENEZ,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Susana,Susana,female,99,326
Chile,2020,January,NA,Min. of Foreign Affairs,Roberto AMPUERO Espinoza,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Roberto  Espinoza,Roberto,male,100,986
Chile,2020,January,NA,Min. of Health,Emilio SANTELICES,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Emilio,Emilio,male,100,207
Chile,2020,January,NA,Min. of Housing & Urban Development,Cristian MONCKEBERG,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Cristian,Cristian,male,100,2566
Chile,2020,January,NA,Min. of Interior & Public Security,Andres CHADWICK Pinera,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Andres  Pinera,Andres,male,100,976
Chile,2020,January,NA,Min. of Justice & Human Rights,Hernan LARRAIN,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Hernan,Hernan,male,99,286
Chile,2020,January,NA,Min. of Mining,Baldo PROKURICA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Baldo,Baldo,male,75,4
Chile,2020,January,NA,Min. of the National Council for Culture & the Arts,Consuelo VALDES CHADWICK,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Consuelo,Consuelo,female,97,178
Chile,2020,January,NA,Min. of National Defense,Alberto ESPINA Otero,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Alberto  Otero,Alberto,male,100,309
Chile,2020,January,NA,Min. of Public Works,Juan Andres FONTAINE,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Juan Andres,Juan Andres,male,100,39
Chile,2020,January,NA,Min. of Social Development,Alfredo MORENO,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Alfredo,Alfredo,male,100,279
Chile,2020,January,NA,Min. of Sports,Pauline KANTOR,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Pauline,Pauline,female,86,7
Chile,2020,January,NA,Min. of Transport & Telecommunications,Gloria HUTT,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Gloria,Gloria,female,98,330
Chile,2020,January,NA,Min. of Women & Gender Equality,Isabel PIA,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Isabel,Isabel,female,99,432
Chile,2020,January,NA,"Pres., Central Bank",Mario MARCELL Cullell,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Mario  Cullell,Mario,male,100,871
Chile,2020,January,NA,Ambassador to the US,Juan Gabriel VALDES Soublette,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Juan Gabriel  Soublette,Juan Gabriel,male,100,2485
Chile,2020,January,NA,"Permanent Representative to the UN, New York",Milenko SKOKNIC Tapia,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Milenko  Tapia,Milenko Tapia,male,100,20
China,2020,January,NA,Pres.,XI Jinping,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Jinping,Jinping,male,62,13
China,2020,January,NA,Vice Pres.,WANG Qishan,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Qishan,Qishan,male,100,3
China,2020,January,NA,"Premier, State Council",LI Keqiang,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Keqiang,Keqiang,male,100,2
China,2020,January,NA,"Executive Vice Premier, State Council",HAN Zheng,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Zheng,Zheng,male,75,502
China,2020,January,NA,"Vice Premier, State Council",SUN Chunlan,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Chunlan,Chunlan,female,100,14
China,2020,January,NA,"Vice Premier, State Council",HU Chunhua,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Chunhua,Chunhua,female,88,57
China,2020,January,NA,"Vice Premier, State Council",LIU He,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,He,He,male,74,204
China,2020,January,NA,"State Councilor, State Council",WEI Fenghe,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Fenghe,Fenghe,male,75,4
China,2020,January,NA,"State Councilor, State Council",XIAO Jie,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Jie,Jie,male,63,867
China,2020,January,NA,"State Councilor, State Council",WANG Yi,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Yi,Yi,male,73,459
China,2020,January,NA,"State Councilor, State Council",ZHAO Kezhi,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Kezhi,Kezhi,male,75,4
China,2020,January,NA,"State Councilor, State Council",WANG Yong,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Yong,Yong,male,95,502
China,2020,January,NA,"Chmn., National Development & Reform Commission",HE Lifeng,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Lifeng,Lifeng,male,85,39
China,2020,January,NA,Min. in Charge of the National Health Commission,MA Xiaowei,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Xiaowei,Xiaowei,male,64,101
China,2020,January,NA,Min. in Charge of the State Ethnic Affairs Commission,BATER,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Bater,Bater,male,100,3
China,2020,January,NA,Min. of Agriculture,HAN Changfu,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Changfu,Changfu,male,100,7
China,2020,January,NA,Min. of Civil Affairs,HUANG Shuxian,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Shuxian,Shuxian,female,67,3
China,2020,January,NA,Min. of Commerce,ZHONG Shan,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Shan,Shan,female,65,271
China,2020,January,NA,Min. of Culture,LUO Shugang,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Shugang,Shugang,male,100,2
China,2020,January,NA,Min. of Education,CHEN Baosheng,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Baosheng,Baosheng,male,100,5
China,2020,January,NA,Min. of Ecological Environment,LI Ganjie,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Ganjie,,,,
China,2020,January,NA,Min. of Finance,LIU Kun,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Kun,Kun,male,85,289
China,2020,January,NA,Min. of Housing & Urban-Rural Development,WANG Menghui,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Menghui,Menghui,male,75,4
China,2020,January,NA,Min. of Human Resources & Social Security,ZHANG Jinan,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Jinan,Jinan,male,85,13
China,2020,January,NA,Min. of Industry & Information Technology,MIAO Wei,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Wei,Wei,male,76,1859
China,2020,January,NA,Min. of Justice,FU Zhenghua,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Zhenghua,Zhenghua,male,83,18
China,2020,January,NA,Min. of Natural Resources,LU Hao,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Hao,Hao,male,89,723
China,2020,January,NA,Min. of Science & Technology,WANG Zhigang,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Zhigang,Zhigang,male,100,44
China,2020,January,NA,Min. of State Security,CHEN Wenqing,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Wenqing,Wenqing,unknown,50,16
China,2020,January,NA,Min. of Supervision,YANG Xiaodu,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Xiaodu,,,,
China,2020,January,NA,Min. of Transportation,LI Xiaopeng,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Xiaopeng,Xiaopeng,male,94,34
China,2020,January,NA,Min. of Water Resources,E Jingping,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Jingping,Jingping,female,60,10
China,2020,January,NA,"Auditor Gen., National Audit Office",HE Zejun,Titular,NA,January2020ChiefsDirectory.pdf,N/A,10/6/2021 1:05,Zejun,Zejun,male,67,6
